"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.zval","Answer.surveycode","Approve","Reject"
"3R5LWXWHR0UEE54APS4YUY90ZO8GXM","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:33 PDT 2019","","","3IJXV6UZ1Y5BZKMNWJ3BECWFKV7IRM","A313JEGCVV2UES","Approved","Tue May 14 17:06:03 PDT 2019","Tue May 14 17:29:39 PDT 2019","Fri May 17 17:29:39 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1416","100% (2/2)","100% (1/1)","100% (1/1)","5","a9802b41-264a-4ecf-af68-cd9c4a08c775"
"3ATYLI1PRTO1BYGJW7258YANFCKJOO","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:34 PDT 2019","","","3137ONMDKHR8UPBNKPJ8UTKGQTPGEF","A2DNLHS1RSTF5R","Approved","Tue May 14 17:06:07 PDT 2019","Tue May 14 19:18:14 PDT 2019","Fri May 17 19:18:14 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","7927","100% (1/1)","100% (1/1)","100% (1/1)","3","b25facc1-77ac-432f-8338-86b00bae02e1"
"3R5OYNIC2CVDA1OPN1TOZ42MNJ7TPK","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:35 PDT 2019","","","3G0WWMR1UW631KIEGKR3EUIRA8ZNQ6","A2E3SM3T01ENIR","Approved","Tue May 14 17:06:28 PDT 2019","Tue May 14 17:23:10 PDT 2019","Fri May 17 17:23:10 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1002","100% (1/1)","100% (1/1)","100% (1/1)","3","ddb10ebe-ceff-49d4-9da9-9f2e6a4c9a75"
"3MWOYZD5WVAXUO74B5UX15R4OWPONX","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:36 PDT 2019","","","3RXPCZQMQQX9AOHB81OTN91M1KLG1W","A1P6OXEJ86HQRM","Approved","Tue May 14 17:05:59 PDT 2019","Tue May 14 17:41:36 PDT 2019","Fri May 17 17:41:36 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","2137","100% (1/1)","100% (1/1)","100% (1/1)","2","bae5e601-d75a-4344-97f2-1148f1d5dc37"
"39N6W9XWRD93EAUKUOQ0DCG91U2GYS","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:36 PDT 2019","","","3II4UPYCOKTUF8R1RQD0IP6XW4XDQE","A3HW4QDJB63OQ2","Approved","Tue May 14 17:06:01 PDT 2019","Tue May 14 17:26:33 PDT 2019","Fri May 17 17:26:33 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1232","100% (1/1)","100% (1/1)","100% (1/1)","5","89172b9b-c69a-4eaf-a0b7-19d574b914f3"
"37M4O367VJ454WGMUPJYFK2D2BAM5Q","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:37 PDT 2019","","","3CCZ6YKWR85TJWVMVIKVYISG9NV95G","A21ZMR7O42OSMI","Approved","Tue May 14 17:06:25 PDT 2019","Tue May 14 17:19:20 PDT 2019","Fri May 17 17:19:20 PDT 2019","Tue May 14 17:52:01 PDT 2019","","","775","100% (1/1)","100% (1/1)","100% (1/1)","4","2672b578-f122-47ed-80fd-360354c360ba"
"3BJKPTD2QCYYME440TXD4Z21O1VTRC","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:38 PDT 2019","","","3DIP6YHAPDET1A551R7K2G3I2ACE8X","AK8ONB60Q4RJ5","Approved","Tue May 14 17:06:22 PDT 2019","Tue May 14 17:33:09 PDT 2019","Fri May 17 17:33:09 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1607","100% (1/1)","100% (1/1)","100% (1/1)","1","42386715-faf6-4a7b-a718-71dba0cf9072"
"3BFF0DJK8XYANT4HFIXIU97XA3ETS0","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:38 PDT 2019","","","3IFS6Q0HJJ5N0ZM0B83G4M1B6XQISA","A9HQ3E0F2AGVO","Approved","Tue May 14 17:06:04 PDT 2019","Tue May 14 18:18:16 PDT 2019","Fri May 17 18:18:16 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","4332","100% (3/3)","100% (1/1)","100% (1/1)","3","077c366c-911f-4086-ba19-8dd1a2316a7a"
"3EGKVCRQFWE7NTM9E2YMC1PCLHABY6","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:39 PDT 2019","","","3AQF3RZ5594Y3AMD3NUS0KSR8G16FL","A1T79J0XQXDDGC","Approved","Tue May 14 17:06:25 PDT 2019","Tue May 14 17:40:29 PDT 2019","Fri May 17 17:40:29 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","2044","100% (1/1)","100% (1/1)","100% (1/1)","3","5b0963c7-b446-450a-9775-2baee197093a"
"3MD8CKRQZZ948B8ZOZJ92TFSQZ4JRX","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:56 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:39 PDT 2019","","","3PXX5PX6LYK9DVM0OYP8XZ3SP1ZBAY","A2JLNI234KEKKE","Approved","Tue May 14 17:06:41 PDT 2019","Tue May 14 17:20:40 PDT 2019","Fri May 17 17:20:40 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","839","100% (1/1)","100% (1/1)","100% (1/1)","1","ca96caa4-1ed5-455f-9fcb-4b3ec427988d"
"389A2A304O4T03IUKUJ8VT1ARPVC0D","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:57 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:40 PDT 2019","","","3KWTYT0871POKYWVKFNL3RJB9HCL5P","ALLP45O3BDWYM","Approved","Tue May 14 17:06:08 PDT 2019","Tue May 14 17:32:57 PDT 2019","Fri May 17 17:32:57 PDT 2019","Tue May 14 17:52:46 PDT 2019","","","1609","100% (2/2)","100% (1/1)","100% (1/1)","3","ade4fcb0-d286-4f9d-9606-b48e492f8298"
"3M93N4X8HK9G9Q8C3OJES3KOC1NJSL","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:57 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:40 PDT 2019","","","3E337GFOLAUCOVO0DOMRKGEP4LQGN4","A3GK90X2QOFR53","Approved","Tue May 14 17:06:16 PDT 2019","Tue May 14 19:01:48 PDT 2019","Fri May 17 19:01:48 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","6932","100% (1/1)","100% (1/1)","100% (1/1)","4","4f0aa908-a05e-4708-b139-60280dea926d"
"37AQKJ12TXAB2THW4I284E3JCMSTTP","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:57 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:40 PDT 2019","","","3WQ3B2KGE92DJ790SFWFMYAPL7T1B0","A5TI9UQEPLNWI","Approved","Tue May 14 17:06:34 PDT 2019","Tue May 14 18:17:26 PDT 2019","Fri May 17 18:17:26 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","4252","100% (1/1)","100% (1/1)","100% (1/1)","1","3f6af0ed-eec8-473a-8a33-1beaad2c4149"
